zcta,total_pop,pct_white_nh,pct_black_nh,pct_hispanic,pct_asian_nh,pct_aian_nh,pct_nhpi_nh,median_hh_income,pct_below_poverty,pct_uninsured_adults_19_64,median_age,is_majority_minority,area_sq_km,low_spatial_precision,pw_centroid_lat,pw_centroid_lon,sas_score,sas_score_aggressive,sas_score_flat,best_facility_id,best_facility_name,best_facility_type,socioeconomic_vulnerability_flag,clinical_risk_flag,double_jeopardy_flag,best_facility_drive_miles,nearest_csc_name,nearest_csc_drive_mins,nearest_csc_drive_miles
92103,34296,66.26137158852345,2.309307207837649,19.60286913925822,6.7617214835549335,0.2157686027525076,0.18661068346162818,94210.0,7.945018810913291,4.1649,42.1,0,9.543557571038514,0,32.74628013615922,-117.16326983541774,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,0.6,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,4.5,0.6
92104,46613,48.48218308197284,7.517216227232747,32.54885976015275,5.1037264282496295,0.31965331559865273,0.06650505223864586,86291.0,9.732611125440632,11.3903,34.6,1,9.568835067411014,0,32.74606449181293,-117.12857603710616,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,6.2,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,12.7,6.2
92105,72688,13.771186440677965,11.982720669161347,51.25192604006163,18.821538630860665,0.11281091789566366,0.18847677745982833,58924.0,23.17725659791528,21.6846,33.6,1,14.96121091429288,0,32.74201710767658,-117.09519101461872,40,75.0,75.0,,ALVARADO PARKWAY INSTITUTE BEHAVIORAL HEALTH SYSTE,PSC,0,0,0,5.0,,,
92106,20483,71.99140750866573,1.8991358687692232,14.91480740125958,4.047258702338525,0.0,0.004882097349021139,119782.0,7.599497734345144,4.9665,38.5,0,17.135318546245113,0,32.72797113231918,-117.23095425617387,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,7.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,13.4,7.0
92107,29435,75.97078308136572,1.9670460336334294,14.924409716324105,3.166298624086971,0.04756242568370987,0.0,101042.0,8.95423236949757,9.4752,36.5,0,9.02484396939415,0,32.74233407544622,-117.24326736809368,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,6.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,12.2,6.0
92108,24201,49.47729432668071,6.103053592826742,23.949423577538116,12.623445312177184,0.0,0.27271600347093095,97705.0,10.007443553055992,6.7021,33.4,1,11.462322569405103,0,32.777495261093705,-117.13885477262839,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,3.9,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,10.4,3.9
92109,44009,74.43704696766571,1.9314231179985912,12.729214478856598,4.094617010157013,0.08861823717875889,0.2658547115362767,106399.0,8.342812940801746,7.4655,33.5,0,30.821183329613596,0,32.798152132002855,-117.24118850844376,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,7.6,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,13.7,7.6
92110,30773,59.79267539726384,4.113996035485653,20.12478471387255,7.3960939784876345,0.5459331231924089,0.31521138660514086,95408.0,13.93466112623585,8.5311,34.2,0,13.184121177890956,0,32.76459125977519,-117.2002275259372,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,3.3,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,7.2,3.3
92111,47710,42.33494026409558,4.426744917208132,30.869838608258227,17.308740306015512,0.2724795640326975,0.06497589603856634,94540.0,12.214361047635789,9.487,36.8,1,21.959473184531223,0,32.79655233215098,-117.17197506283688,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,4.5,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,9.4,4.5
92113,50983,6.772845850577644,10.224976953102015,77.58076221485594,3.5364729419610454,0.06865033442520056,0.10984053508032089,56427.0,21.80412574448783,23.1366,31.3,1,13.460853597808704,0,32.697657658899686,-117.11651166054654,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,9.4,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,14.2,9.4
92114,66487,9.565779776497662,16.83938213485343,44.473355693594236,23.261690255237866,0.05414592326319431,1.35214402815588,84966.0,12.381039253245767,12.5384,38.2,1,21.466480846907064,0,32.706172729775986,-117.05390897739709,40,75.0,75.0,,PARADISE VALLEY HOSPITAL,PSC,0,0,0,2.8,,,
92115,61456,41.02284561312158,9.519005467326217,30.07192137464202,12.4625748502994,0.42306690965894295,1.0544129133038271,68420.0,22.322825647426995,9.0379,29.3,1,15.978801932148949,0,32.76023318248747,-117.07258723934571,40,75.0,75.0,,ALVARADO PARKWAY INSTITUTE BEHAVIORAL HEALTH SYSTE,PSC,0,0,0,2.4,,,
92116,31836,54.96921723834652,4.9974871214976755,29.340997612765424,5.42153536876492,0.1382083176278427,0.15391380826737028,93661.0,8.821218692058704,7.826,35.6,0,8.753690609076525,0,32.76218550105954,-117.12522750269332,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,4.6,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,8.4,4.6
92117,54499,56.22304996421953,3.0184040074129803,24.95458632268482,9.277234444668709,0.071560946072405,0.14312189214481,101445.0,9.428172430267171,8.799,37.9,0,22.540539077444283,0,32.823576407772045,-117.19710916748073,100,100.0,100.0,,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CSC,0,0,0,7.9,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,12.9,7.9
92118,17602,69.50914668787638,2.9712532666742413,19.219406885581183,3.471196454948301,0.5453925690262471,0.48289967049198956,125558.0,5.832793259883344,6.3104,42.1,0,34.03947137411944,0,32.68041878893787,-117.17407309727078,85,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,9.0,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,17.5,9.0
92119,24419,63.82325238543757,3.5218477415127563,16.94172570539334,8.698144887178017,0.06142757688685041,0.23751996396248823,105849.0,6.431953880996499,5.6276,42.6,0,17.65012724191675,0,32.80286584778171,-117.02640994078938,40,75.0,75.0,,ALVARADO PARKWAY INSTITUTE BEHAVIORAL HEALTH SYSTE,PSC,0,0,0,2.9,,,
92120,30241,62.157336066929005,5.823220131609404,19.29499685856949,6.42835885056711,0.029760920604477364,0.26454151648424323,111909.0,8.431720124418877,6.2465,37.7,0,19.894593341062684,0,32.79400727908542,-117.07283975445596,40,75.0,75.0,,ALVARADO PARKWAY INSTITUTE BEHAVIORAL HEALTH SYSTE,PSC,0,0,0,3.4,,,
92121,4150,49.06024096385542,2.1686746987951806,14.000000000000002,26.69879518072289,0.0,0.0,125000.0,18.013021461297324,1.9367,32.3,1,32.536973215612996,0,32.899673195491616,-117.20201384686563,100,100.0,100.0,,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CSC,0,0,0,3.5,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,8.7,3.5
92122,45988,50.25006523440898,1.2785944159345917,13.727494128903192,29.388101243802733,0.19352874662955552,0.06958336957467165,98330.0,21.75780821917808,6.0234,31.0,0,13.929404545031087,0,32.86219297276432,-117.21298165928452,100,100.0,100.0,,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CSC,0,0,0,2.8,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,7.7,2.8
92123,32951,43.72553185032321,7.738763618706564,20.736851688871354,20.691329549937787,0.5432308579405785,2.075809535370702,111282.0,10.13743577044512,7.6277,35.5,1,22.30329525474696,0,32.80212725440088,-117.13777999648002,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,6.3,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,12.8,6.3
92124,31121,56.669130169339034,6.619324571832524,20.423508242023072,10.378843867484978,0.10925098807878925,0.2538478840654221,105885.0,6.2465859066225375,2.4806,32.7,0,25.34000350192612,0,32.82027647296757,-117.09875451202753,40,75.0,75.0,,RADY CHILDREN'S HOSPITAL - SAN DIEGO,PSC,0,0,0,4.9,,,
92126,78111,23.77770096401275,3.559037779570099,15.986224731471879,50.16835016835017,0.09601720628336598,0.5082510785932839,116013.0,7.769654995511094,7.3557,35.8,1,30.008694627932588,0,32.91586388301731,-117.14021520143746,85,100.0,100.0,,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CSC,0,0,0,8.3,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,15.2,8.3
92127,51107,45.9956561723443,2.1308235662433717,9.024204120766235,34.77214471598803,0.6046138493748411,0.0,166804.0,2.924980756705548,3.3616,37.3,1,60.06855322644629,0,33.01739256528675,-117.11423639553313,40,75.0,75.0,EMS_SAINT_FRANCIS_LYN,AURORA SAN DIEGO,PSC,0,0,0,107.9,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,100.7,105.2
92128,49273,54.45578714508961,2.431351855986037,10.870050534775638,25.92900777301971,0.038560672173401256,0.2273050149168916,125609.0,4.738852462364933,2.8841,43.8,0,30.33868684565011,0,32.994859718756,-117.0734510364647,85,100.0,100.0,,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CSC,0,0,0,17.4,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,19.3,17.4
92129,52495,47.49976188208401,1.8858938946566342,11.433469854271836,33.71178207448328,0.040003809886655875,0.25907229259929515,146754.0,6.138644080729465,5.3702,40.8,1,33.88740544853964,0,32.961778408970716,-117.12616514182385,100,100.0,100.0,,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CSC,0,0,0,12.1,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,13.8,12.1
92130,57363,49.97995223401844,0.24754632777225738,8.158569112494117,33.10147656154664,0.3137911197113122,0.15166570786046754,186000.0,4.483131563339497,3.1294,39.5,1,48.081169268156934,0,32.94743158171604,-117.2119384015683,100,100.0,100.0,050424,SCRIPPS GREEN HOSPITAL,CSC,0,0,0,7.4,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9.2,6.5
92131,35227,50.99497544497119,2.0183382064893407,11.885769438215005,27.78834416782582,0.08232321798620376,0.036903511511056857,169448.0,3.2851698048808236,2.0581,42.4,0,100.59564615544868,0,32.9199469342639,-117.08357203170027,85,100.0,100.0,,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CSC,0,0,0,17.9,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,21.5,17.9
92132,0,,,,,,,,,,,0,0.08367387466790864,0,32.7136722,-117.1720388,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,3.3,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,14.1,3.3
92134,241,45.643153526970956,19.08713692946058,32.365145228215766,0.0,2.904564315352697,0.0,,,,21.9,1,0.1944474033941892,0,32.724318925000006,-117.1459663871212,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,5.3,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,12.5,5.3
92135,1095,42.00913242009132,10.045662100456621,32.96803652968037,8.401826484018265,0.547945205479452,3.8356164383561646,,,,21.0,1,1.0895173096130044,0,32.69705953689441,-117.19004265447205,85,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,11.3,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,25.1,11.3
92136,9630,44.704049844236756,15.690550363447558,23.852544132917966,12.05607476635514,0.861889927310488,0.30114226375908615,,0.0,0.0,24.2,1,3.2211778672433105,0,32.682360520758486,-117.1224273714143,85,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,9.8,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,16.5,9.8
92139,34930,11.43143429716576,11.05639851130833,40.63841969653593,27.715430861723444,0.15459490409390209,1.6461494417406242,87463.0,8.33933665677319,9.1161,35.8,1,9.266341616772785,0,32.68033204174051,-117.04832081899026,40,75.0,75.0,,PARADISE VALLEY HOSPITAL,PSC,0,0,0,3.3,,,
92140,2807,50.62344139650873,6.661916636978981,34.27146419665123,3.8475240470252943,0.9618810117563236,0.0,,,,19.9,0,1.4181785627054753,0,32.74089960778745,-117.19759204076958,100,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,2.8,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,12.6,2.8
92145,2810,45.195729537366546,13.238434163701069,32.455516014234874,4.270462633451958,1.8505338078291813,0.10676156583629894,,,,21.7,1,27.57366685645128,0,32.88504759455176,-117.13199075218755,85,100.0,100.0,,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CSC,0,0,0,13.9,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,15.8,13.9
92147,180,32.22222222222222,16.666666666666664,49.44444444444444,0.0,0.0,0.0,,,,21.3,1,0.22543187777062088,0,32.7239998,-117.2204523,85,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,6.1,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,16.6,6.1
92154,83758,12.889515031399986,4.4771842689653525,68.12841758399198,11.378017622197282,0.07282886410850306,0.7306764726951455,83287.0,10.044413653177617,11.1986,35.8,1,134.50812613259464,0,32.57603731228652,-117.05398373724286,32,75.0,75.0,,PARADISE VALLEY HOSPITAL,PSC,0,0,0,10.9,,,
92155,196,54.59183673469388,7.142857142857142,32.6530612244898,0.0,0.0,3.061224489795918,,,,22.2,0,2.3932326453238844,0,32.6581164,-117.1569459,85,100.0,100.0,,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,CSC,0,0,0,11.9,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,21.4,11.9
92161,12,100.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.22726849603312302,0,32.8740717,-117.2315635,100,100.0,100.0,,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,CSC,0,0,0,2.4,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,7.5,2.4
92173,28609,2.653011290153448,1.0486210633017583,93.78866790170926,1.5274913488762278,0.0,0.40197140759900735,58209.0,16.30708882039787,18.2719,34.2,1,7.452478351797783,0,32.55829672491331,-117.05320018235531,32,75.0,75.0,,PARADISE VALLEY HOSPITAL,PSC,1,0,0,11.5,,,
92179,3031,27.317716925107227,32.92642692180798,35.56581986143187,1.418673705047839,1.583635763774332,0.8248102936324645,,,,41.8,1,0.6478086478832479,0,32.5845738,-116.9333359,32,75.0,75.0,,PARADISE VALLEY HOSPITAL,PSC,0,1,0,18.4,,,
92182,0,,,,,,,,,,,0,0.5409923026294102,0,32.7768844,-117.0764328,40,75.0,75.0,,ALVARADO PARKWAY INSTITUTE BEHAVIORAL HEALTH SYSTE,PSC,0,0,0,3.0,,,
92201,64325,19.028371550719005,2.826272833268558,74.03808783521183,2.8247182277497083,0.06218422075398367,0.20520792848814615,60031.0,15.45507392103568,13.9794,38.6,1,42.01237860571406,0,33.713260063786585,-116.23517439773548,40,50.0,50.0,,JOHN F KENNEDY MEMORIAL HOSPITAL,PSC,0,0,0,0.5,,,
92203,33558,42.8899219262173,1.1204481792717087,50.40526849037488,2.2140771202097858,0.09535729185291138,0.017879492222420884,90708.0,7.9695370592468215,10.595,42.0,1,47.805519568450634,0,33.74928657702609,-116.24451682036282,40,50.0,50.0,,JOHN F KENNEDY MEMORIAL HOSPITAL,PSC,0,0,0,4.1,,,
92210,4832,87.66556291390728,3.3319536423841054,3.145695364238411,2.876655629139073,0.0,0.2897350993377483,132479.0,4.739238410596027,11.5801,68.3,0,37.78597725947629,0,33.71767500306917,-116.33813916260243,40,50.0,50.0,,JOHN F KENNEDY MEMORIAL HOSPITAL,PSC,0,0,0,6.7,,,
92211,26741,75.042070229236,3.5226805280281215,15.470625631053439,3.7919299951385517,0.059833214913428814,0.07105194270969672,82917.0,9.49642991356633,7.5718,63.1,0,38.53661939712195,0,33.76064850771125,-116.32426661354006,32,50.0,50.0,,JOHN F KENNEDY MEMORIAL HOSPITAL,PSC,0,1,0,8.1,,,
92220,32797,34.70134463518005,6.723175900234778,47.98609628929476,5.00655547763515,2.1312924962649022,0.0,55538.0,18.43699959182392,14.1728,42.0,1,366.0631205326515,1,33.9272361427869,-116.89641647571254,40,75.0,75.0,EMS_DH_GLENDALE_MEM,SAN GORGONIO MEMORIAL HOSPITAL,PSC,0,0,0,89.7,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,61.8,65.8
92222,0,,,,,,,,,,,0,7.1464284833814515,0,32.79143867656251,-114.55032171250001,8,5.0,35.0,,EL CENTRO REGIONAL MEDICAL CENTER,PSC,0,0,0,66.1,,,
92223,61686,35.880102454365655,8.85452128521869,44.80433161495315,6.85568848685277,0.19777583244172098,0.025937814090717503,99983.0,8.286055294867813,9.7274,36.0,1,116.54246413865603,0,33.94525013699183,-116.98200394870156,50,75.0,75.0,EMS_EMANATE_QUEEN_VALLEY,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,CSC,0,0,0,84.4,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,58.1,60.4
92225,21189,24.753409788097596,10.311954315918637,59.12029826796923,2.119024021898155,0.7126339138232102,0.2737269337863986,52088.0,22.891644908616186,9.2981,35.7,1,1514.5900848690264,1,33.60009464577332,-114.69384938172868,8,25.0,35.0,,PIONEERS MEMORIAL HEALTHCARE DISTRICT,PSC,1,0,0,7.0,,,
92227,27540,14.11038489469862,0.27233115468409586,83.41321713870732,1.1147421931735657,0.35584604212055193,0.01815541031227306,56559.0,23.131361033086492,10.0259,30.8,1,1537.925884754785,1,32.97886599417647,-115.53454442893934,40,50.0,50.0,,PIONEERS MEMORIAL HEALTHCARE DISTRICT,PSC,0,0,0,2.0,,,
92230,2039,44.973025993133895,0.34330554193231977,42.520843550760176,4.8062775870524765,1.4222658165767532,1.569396763119176,73750.0,14.678448699067257,10.2881,41.5,1,30.24215144898845,0,33.907289668415075,-116.77365852649055,32,52.5,60.0,EMS_DH_GLENDALE_MEM,SAN GORGONIO MEMORIAL HOSPITAL,PSC,0,1,0,97.7,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,71.0,73.8
92231,38674,0.8170864146454984,0.14997155711847754,97.7116408956922,1.2721725190050164,0.0491286135388116,0.0,51750.0,22.626504145333577,11.7374,32.8,1,177.5516335027114,1,32.68031542856965,-115.49042399021297,32,50.0,60.0,,EL CENTRO REGIONAL MEDICAL CENTER,PSC,1,0,0,11.9,,,
92233,6871,8.033765099694367,11.512152525105517,76.53907728132732,1.6300392955901615,0.8877892592053559,0.10187745597438509,46553.0,26.6428375034369,10.9576,34.2,1,395.3169005589075,1,33.1428783097165,-115.50166085835588,32,50.0,50.0,,PIONEERS MEMORIAL HEALTHCARE DISTRICT,PSC,1,0,0,14.7,,,
92234,51964,29.739819875298284,1.6280501885921024,58.935031945192826,6.5853283042106066,0.26749287968593644,0.2136094219074744,63209.0,17.29865125240848,15.3061,40.5,1,38.77367118888151,0,33.817058718550165,-116.46608056945576,32,50.0,50.0,,DESERT REGIONAL MEDICAL CENTER,PSC,1,1,1,6.9,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,94.5,95.8
92236,42506,1.4162706441443562,0.3975909283395285,97.66621182891826,0.18350350538747473,0.04705218086858326,0.02587869947772079,52489.0,11.107704643539371,11.9515,34.9,1,160.19267180505955,0,33.678191082138824,-116.18618010774509,40,50.0,50.0,,JOHN F KENNEDY MEMORIAL HOSPITAL,PSC,0,0,0,4.7,,,
92239,296,76.01351351351352,3.3783783783783785,19.256756756756758,1.3513513513513513,0.0,0.0,,16.216216216216218,3.4483,69.3,0,1339.1074713260116,1,33.7436222280822,-115.41326661095889,16,27.5,35.0,,JOHN F KENNEDY MEMORIAL HOSPITAL,PSC,0,1,0,52.5,,,
92240,40755,24.733161575266838,6.880137406453196,62.949331370384,2.3776223776223775,0.5324500061342167,0.15212857318120476,48469.0,19.803246433841615,18.6897,35.0,1,92.99808454891709,0,33.95649792730936,-116.50172060656166,32,50.0,50.0,,DESERT REGIONAL MEDICAL CENTER,PSC,1,0,0,10.5,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,88.6,91.6
92241,8232,53.146258503401356,1.3969873663751216,42.69922254616132,1.1175898931000972,0.0,0.0,42771.0,17.227963525835865,16.4862,52.5,0,343.41985739710304,1,33.90581924238403,-116.40631546115421,32,50.0,50.0,,DESERT REGIONAL MEDICAL CENTER,PSC,0,1,0,14.9,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,96.5,95.8
92242,1230,82.1951219512195,0.0,12.032520325203253,0.4878048780487805,2.0325203252032518,0.0,41429.0,14.959349593495935,19.0554,59.1,0,119.71079433682095,0,34.13953660771733,-114.35843531315999,8,5.0,35.0,,NH Twentynine Palms,PSC,0,1,0,112.7,,,
92243,49193,8.745146667208749,2.9699347468135713,86.28463399264122,1.1607342508080418,0.05285304819791434,0.03862338137539894,54250.0,21.53363526820958,10.067,32.1,1,293.60479856596925,1,32.78635930490752,-115.56366033211043,40,50.0,60.0,,EL CENTRO REGIONAL MEDICAL CENTER,PSC,0,0,0,0.6,,,
92249,7910,0.6321112515802781,0.5183312262958281,98.09102402022756,0.0,0.0,0.0,56604.0,16.06486760420626,16.353,30.8,1,51.44195836229218,0,32.73465390520429,-115.53252051373478,40,50.0,60.0,,EL CENTRO REGIONAL MEDICAL CENTER,PSC,0,0,0,5.9,,,
92250,8033,21.411676833063613,0.9834432964023403,74.86617701979335,0.9709946470807918,0.0,0.0,56673.0,19.857802170387924,14.5078,37.1,1,912.6760992727326,1,32.811456494545205,-115.37764145926673,32,50.0,60.0,,EL CENTRO REGIONAL MEDICAL CENTER,PSC,0,0,0,13.9,,,
92251,27050,13.364140480591496,4.402957486136784,78.46950092421442,2.7578558225508316,0.11829944547134935,0.04805914972273567,90632.0,12.672781840470051,8.9812,33.2,1,640.7391386791489,1,32.83425891449461,-115.60016272708994,40,50.0,60.0,,EL CENTRO REGIONAL MEDICAL CENTER,PSC,0,0,0,5.7,,,
92252,7911,67.22285425357097,1.9972190620654786,23.91606623688535,1.4789533560864618,1.0870939198584249,0.3286563013525471,53868.0,21.253119663733088,12.0746,42.6,0,290.9077151345348,1,34.144825045291256,-116.30737578792377,40,50.0,50.0,,HI-DESERT MEDICAL CENTER,PSC,0,0,0,2.6,,,
92253,37898,54.1664467781941,1.5541717241015358,36.53227083223389,3.601773180642778,0.3351100321916724,0.21373159533484618,92744.0,9.532002752924983,7.4777,51.0,0,105.85654791994067,0,33.683434164189535,-116.28786137135633,40,50.0,50.0,,JOHN F KENNEDY MEMORIAL HOSPITAL,PSC,0,0,0,5.2,,,
92254,9362,0.43794061098055975,0.0,97.97051911984619,0.0,0.0,0.0,38103.0,17.38287560581583,16.2518,39.1,1,124.23239873517059,0,33.56140437289347,-116.02767014171899,32,50.0,50.0,,JOHN F KENNEDY MEMORIAL HOSPITAL,PSC,1,0,0,18.0,,,
92256,3387,70.32772364924712,2.2143489813994686,25.302627694124595,0.41334514319456744,0.1771479185119575,0.0,45938.0,25.77685705830127,17.5802,45.6,0,164.07627860616515,0,34.06306194884846,-116.5702158384418,32,50.0,50.0,,DESERT REGIONAL MEDICAL CENTER,PSC,0,1,0,17.4,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,88.3,94.2
92257,1186,31.703204047217536,21.500843170320405,37.18381112984823,0.33726812816188867,0.0,0.0,11181.0,51.51770657672849,33.5238,37.7,1,701.089365140436,1,33.28460010704056,-115.56593662714793,24,27.5,35.0,,PIONEERS MEMORIAL HEALTHCARE DISTRICT,PSC,1,0,0,26.2,,,
92258,547,19.378427787934186,18.09872029250457,62.15722120658135,0.3656307129798903,0.0,0.0,24853.0,44.587155963302756,31.6614,41.5,1,27.327273120843135,0,33.9229063830097,-116.55136561933658,40,50.0,50.0,,DESERT REGIONAL MEDICAL CENTER,PSC,0,0,0,6.3,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,80.3,86.4
92259,225,67.55555555555556,0.0,32.44444444444444,0.0,0.0,0.0,,30.22222222222222,37.5,58.7,0,745.6716601823616,1,32.73814670792683,-115.98650625823169,32,50.0,60.0,,EL CENTRO REGIONAL MEDICAL CENTER,PSC,0,1,0,26.3,,,
92260,31039,61.622474950868266,1.96849125293985,27.52988176165469,4.162505235349077,0.15786591062856406,0.1771964302973678,68750.0,15.182225687000583,10.2247,57.0,0,81.60969023324176,0,33.729843040415936,-116.38099775062423,32,50.0,50.0,,JOHN F KENNEDY MEMORIAL HOSPITAL,PSC,0,1,0,10.4,,,
92262,25856,56.02181311881188,8.798731435643564,26.887376237623762,4.211788366336633,0.3442141089108911,0.19337871287128713,63710.0,16.452966317688116,8.022,54.3,0,91.27773004031775,0,33.84501378692512,-116.53712816450185,40,50.0,50.0,,DESERT REGIONAL MEDICAL CENTER,PSC,0,0,0,0.9,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,84.2,88.6
92264,20229,68.2139502694152,1.735132730238766,20.020762271985763,6.134757031983786,1.2556231153294775,0.16807553512284346,70305.0,10.770451952175424,9.4759,59.8,0,132.32356107182815,0,33.80090119271839,-116.52014101061596,40,50.0,50.0,,DESERT REGIONAL MEDICAL CENTER,PSC,0,0,0,4.2,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,94.3,93.0
92266,170,77.05882352941177,0.0,22.941176470588236,0.0,0.0,0.0,20677.0,12.941176470588237,11.6505,64.5,0,3084.912216335723,1,33.37820879090909,-114.72182782474749,8,25.0,35.0,,PIONEERS MEMORIAL HEALTHCARE DISTRICT,PSC,0,1,0,24.4,,,
92267,0,,,,,,,,,,,0,121.04586340587647,0,34.277513587209306,-114.18968178023256,8,5.0,35.0,,NH Twentynine Palms,PSC,0,0,0,133.4,,,
92268,405,75.06172839506173,0.0,24.938271604938272,0.0,0.0,0.0,63971.0,28.641975308641975,12.1429,61.1,0,180.4783944456358,1,34.1743489793456,-116.52677017361964,32,50.0,50.0,,HI-DESERT MEDICAL CENTER,PSC,0,1,0,16.8,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,106.0,109.0
92270,17257,79.26638465550212,1.5529929883525526,11.59529466303529,4.91974271310193,0.6258329953062526,0.028973749782696876,105557.0,11.01014246350472,7.0544,64.9,0,67.31668133942493,0,33.77522865632686,-116.42219352494268,32,50.0,50.0,,DESERT REGIONAL MEDICAL CENTER,PSC,0,1,0,10.5,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,104.1,100.6
92273,1631,0.9196811771919068,7.602697731453096,91.477621091355,0.0,0.0,0.0,53162.0,23.91171060698958,11.7537,29.9,1,8.384577493204203,0,32.79423821422668,-115.68964995466351,40,50.0,60.0,,EL CENTRO REGIONAL MEDICAL CENTER,PSC,0,0,0,9.2,,,
